DMS_id,route,feasible,n_units,beta_sibling,se_hc3,beta_N2_p995,beta_in_N2_band,ICC,ICC_lo95,ICC_hi95,ICC_N2_mean,dR2_oos,dR2_lo95,dR2_hi95,top1pct_share,ridge_lambda,AUROC_L5,AUROC_lo95,p_NS2,depth_spearman,best_struct_covariate,density_q1_rate,density_q5_rate,density_monotone,floor_mask_invariant,latent_raw_consistent,verdict_C3L,verdict_C3A,failing_criterion,tier,family_id,route_name,infeasible_reason,gate_statistic,gate_value,gate_threshold,n_units_all,n_groups,n_groups_ge2,kbar,beta_sibling_raw_num,beta_t_hc3,beta_p_hc3,beta_boot_lo95,beta_boot_hi95,beta_N2_mean,beta_N2_sd,beta_N2_p025,beta_N2_p975,p_N2,beta_raw_scale,beta_unmasked,icc_addcol_obs,icc_addcol_N2_mean,icc_addcol_N2_p995,icc_addcol_N1_p995,icc_addcol_N2c_p995,icc_addcol_in_N2_band,ICC_perm_mean,ICC_perm_p995,ICC_perm_p,icc_n2_is_identity,ICC_raw_scale,ICC_unmasked,ICC_boot_B,ICC_null_used,dR2_r2_add,dR2_r2_pair,n_Z_cols,mean_obs_per_Z_col,dR2_oos_raw_scale,dR2_top1_abs,n_top1_cols,AUROC_hi95,AUROC_NS2_mean,AUROC_NS2_p995,n_cliff_L5,n_noncliff_L5,sigma_eps_used,sigma_provenance,AUROC_all_backgrounds,AUROC_raw_scale,R_L3,sign_agreement_L3,n_shared_L3,depth_spearman_tau3,best_struct_covariate_name,struct_covariate_json,density_rates_json,density_spearman,density_enriched_q1,density_enriched_q5,density_null_used,floor_note,scale_note,sigma_grid_json,density_tau_used,depth_tau_used,p_N2_qBH,B_null,nproc,wall_s,seed,notes
5A12_VEGF_fitness_4ZFF,L1,True,1669,0.585967573487688,0.03602896267576523,0.17907314334509528,False,,,,,,,,,,,,,0.11666666666666665,0.65,0.021808268968650613,0.003181095205635083,False,True,True,SUPPORTED,SUPPORTED,,PRIMARY,F4,sibling_corroboration,,n_edges_with_|S|>=3_in_P_a,1669.0,1000.0,1703,,,,0.7202233654875446,16.263792514954567,1.7834841719854633e-59,0.5132537703663521,0.6531921602955436,-0.0027523530953033216,0.08060969499692608,-0.16679513834066742,0.14889037395985663,0.004975124378109453,0.9574598106703566,0.585967573487688,0.05471628628275096,0.0015658032639371533,0.005074069190482668,0.009582063299083923,0.010873201219082773,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,cb_dist,"{""cb_dist"": 0.65, ""dsasa"": null, ""min_heavy_dist"": 0.516667}","{""degree_hi"": [5.0, 8.0, 12.0, 20.0, 77.0], ""degree_lo"": [2.0, 5.0, 8.0, 12.0, 20.0], ""n"": [4402, 4402, 4402, 4401, 4401], ""n_bins"": 5, ""n_cliff"": [96, 106, 107, 64, 14], ""n_cliff_by_tau"": {""2.0"": 1339, ""3.0"": 387, ""4.0"": 79}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [334, 384, 344, 219, 58], ""3.0"": [96, 106, 107, 64, 14], ""4.0"": [23, 19, 31, 5, 1]}, ""rate"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""rate_N2_mean"": [0.02846888, 0.02830191, 0.02945706, 0.0161077, 0.0037287], ""rate_N2_p95"": [0.03158791, 0.03225806, 0.03454112, 0.02068848, 0.00636219], ""rate_by_tau"": {""2.0"": [0.0758746, 0.08723308, 0.0781463, 0.04976142, 0.01317882], ""3.0"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""4.0"": [0.0052249, 0.00431622, 0.00704225, 0.00113611, 0.00022722]}, ""tau"": 3.0, ""underpowered"": false}",-0.6,False,False,"N2 (B=200) per-quintile rate at tau=3; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 22008 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L1"": ""agree"", ""L2"": ""raw_only_positive_discarded"", ""L4"": ""agree""}",,3.0,3.0,0.004975124378109453,200,12,123.62,"[20266002, 2]","{""n_eps"": 6452, ""n_eps_bg0"": 166, ""sigma_eps_used"": 1.095572, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L1"", ""L2"", ""L4""], ""structurally_unidentified"": false, ""tau_used"": 3.0}"
5A12_VEGF_fitness_4ZFF,L2,True,6452,,,,,0.21133179098970487,0.14573130257816716,0.28549738974180927,,,,,,,,,,0.11666666666666665,0.65,0.021808268968650613,0.003181095205635083,False,True,True,SUPPORTED,SUPPORTED,,PRIMARY,F4,sitepair_ICC_across_backgrounds,,sub_pairs: n_groups(>=2 members)>=200 OR n_groups(>=200 members)>=2,695.0,200.0,6452,993,695,6.497482376636455,,,,,,,,,,,,,,,,,,,0.0002619386615087041,0.01872687137502651,0.004975124378109453,True,0.478670413852645,0.21133179098970487,1000,label permutation (N2 cannot move an ICC of eps: N2 permutes e and never touches y),,,,,,,,,,,,,,,,,,,,-0.15,cb_dist,"{""cb_dist"": 0.65, ""dsasa"": null, ""min_heavy_dist"": 0.516667}","{""degree_hi"": [5.0, 8.0, 12.0, 20.0, 77.0], ""degree_lo"": [2.0, 5.0, 8.0, 12.0, 20.0], ""n"": [4402, 4402, 4402, 4401, 4401], ""n_bins"": 5, ""n_cliff"": [96, 106, 107, 64, 14], ""n_cliff_by_tau"": {""2.0"": 1339, ""3.0"": 387, ""4.0"": 79}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [334, 384, 344, 219, 58], ""3.0"": [96, 106, 107, 64, 14], ""4.0"": [23, 19, 31, 5, 1]}, ""rate"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""rate_N2_mean"": [0.02846888, 0.02830191, 0.02945706, 0.0161077, 0.0037287], ""rate_N2_p95"": [0.03158791, 0.03225806, 0.03454112, 0.02068848, 0.00636219], ""rate_by_tau"": {""2.0"": [0.0758746, 0.08723308, 0.0781463, 0.04976142, 0.01317882], ""3.0"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""4.0"": [0.0052249, 0.00431622, 0.00704225, 0.00113611, 0.00022722]}, ""tau"": 3.0, ""underpowered"": false}",-0.6,False,False,"N2 (B=200) per-quintile rate at tau=3; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 22008 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L1"": ""agree"", ""L2"": ""raw_only_positive_discarded"", ""L4"": ""agree""}",,3.0,3.0,,,,123.62,"[20266002, 2]","{""n_eps"": 6452, ""n_eps_bg0"": 166, ""sigma_eps_used"": 1.095572, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L1"", ""L2"", ""L4""], ""structurally_unidentified"": false, ""tau_used"": 3.0}"
5A12_VEGF_fitness_4ZFF,L2',False,166,,,,,,,,,,,,,,,,,0.11666666666666665,0.65,0.021808268968650613,0.003181095205635083,False,True,True,SUPPORTED,SUPPORTED,,PRIMARY,F4,sitepair_ICC_across_aa_combinations,"median 4.5 amino-acid combinations per site pair (gate >= 5) over 20 site pairs, 17 with >= 2 -- the design does not repeat a site pair with different amino acids",median_aa_combos_per_site_pair >= 5 AND n_site_pairs(>=2 combos) >= 20,4.5,5.0,166,20,17,8.3,,,,,,,,,,,,,,,,,,,,,,True,0.478670413852645,0.21133179098970487,,label permutation (N2 cannot move an ICC of eps: N2 permutes e and never touches y),,,,,,,,,,,,,,,,,,,,-0.15,cb_dist,"{""cb_dist"": 0.65, ""dsasa"": null, ""min_heavy_dist"": 0.516667}","{""degree_hi"": [5.0, 8.0, 12.0, 20.0, 77.0], ""degree_lo"": [2.0, 5.0, 8.0, 12.0, 20.0], ""n"": [4402, 4402, 4402, 4401, 4401], ""n_bins"": 5, ""n_cliff"": [96, 106, 107, 64, 14], ""n_cliff_by_tau"": {""2.0"": 1339, ""3.0"": 387, ""4.0"": 79}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [334, 384, 344, 219, 58], ""3.0"": [96, 106, 107, 64, 14], ""4.0"": [23, 19, 31, 5, 1]}, ""rate"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""rate_N2_mean"": [0.02846888, 0.02830191, 0.02945706, 0.0161077, 0.0037287], ""rate_N2_p95"": [0.03158791, 0.03225806, 0.03454112, 0.02068848, 0.00636219], ""rate_by_tau"": {""2.0"": [0.0758746, 0.08723308, 0.0781463, 0.04976142, 0.01317882], ""3.0"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""4.0"": [0.0052249, 0.00431622, 0.00704225, 0.00113611, 0.00022722]}, ""tau"": 3.0, ""underpowered"": false}",-0.6,False,False,"N2 (B=200) per-quintile rate at tau=3; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 22008 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L1"": ""agree"", ""L2"": ""raw_only_positive_discarded"", ""L4"": ""agree""}",,3.0,3.0,,,,123.62,"[20266002, 2]","{""n_eps"": 6452, ""n_eps_bg0"": 166, ""sigma_eps_used"": 1.095572, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L1"", ""L2"", ""L4""], ""structurally_unidentified"": false, ""tau_used"": 3.0}"
5A12_VEGF_fitness_4ZFF,L3,False,0,,,,,,,,,,,,,,,,,0.11666666666666665,0.65,0.021808268968650613,0.003181095205635083,False,True,True,SUPPORTED,SUPPORTED,,PRIMARY,F4,cross_measurement_eps_replication,no independent measurement of the same site pair exists for this assay (the KRAS RAF1 / RAF1-RBD twin is the only one in the benchmark),n_shared_substitution_pairs_twice_measured,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,cb_dist,"{""cb_dist"": 0.65, ""dsasa"": null, ""min_heavy_dist"": 0.516667}","{""degree_hi"": [5.0, 8.0, 12.0, 20.0, 77.0], ""degree_lo"": [2.0, 5.0, 8.0, 12.0, 20.0], ""n"": [4402, 4402, 4402, 4401, 4401], ""n_bins"": 5, ""n_cliff"": [96, 106, 107, 64, 14], ""n_cliff_by_tau"": {""2.0"": 1339, ""3.0"": 387, ""4.0"": 79}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [334, 384, 344, 219, 58], ""3.0"": [96, 106, 107, 64, 14], ""4.0"": [23, 19, 31, 5, 1]}, ""rate"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""rate_N2_mean"": [0.02846888, 0.02830191, 0.02945706, 0.0161077, 0.0037287], ""rate_N2_p95"": [0.03158791, 0.03225806, 0.03454112, 0.02068848, 0.00636219], ""rate_by_tau"": {""2.0"": [0.0758746, 0.08723308, 0.0781463, 0.04976142, 0.01317882], ""3.0"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""4.0"": [0.0052249, 0.00431622, 0.00704225, 0.00113611, 0.00022722]}, ""tau"": 3.0, ""underpowered"": false}",-0.6,False,False,"N2 (B=200) per-quintile rate at tau=3; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 22008 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L1"": ""agree"", ""L2"": ""raw_only_positive_discarded"", ""L4"": ""agree""}",,3.0,3.0,,,,123.62,"[20266002, 2]","{""n_eps"": 6452, ""n_eps_bg0"": 166, ""sigma_eps_used"": 1.095572, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L1"", ""L2"", ""L4""], ""structurally_unidentified"": false, ""tau_used"": 3.0}"
5A12_VEGF_fitness_4ZFF,L4,True,29981,,,,,,,,,0.06648562817857051,0.040571939915931415,0.07736491669428368,0.07139210807915594,0.03177372843874392,,,,0.11666666666666665,0.65,0.021808268968650613,0.003181095205635083,False,True,True,SUPPORTED,SUPPORTED,,PRIMARY,F4,out_of_sample_pairwise_predictability,,mean_obs_per_Z_col,211.86874211190576,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6474702109036625,0.7139558390822331,2177,211.86874211190576,0.06801070595853377,0.004746549152635082,22,,,,,,,,,,,,,-0.15,cb_dist,"{""cb_dist"": 0.65, ""dsasa"": null, ""min_heavy_dist"": 0.516667}","{""degree_hi"": [5.0, 8.0, 12.0, 20.0, 77.0], ""degree_lo"": [2.0, 5.0, 8.0, 12.0, 20.0], ""n"": [4402, 4402, 4402, 4401, 4401], ""n_bins"": 5, ""n_cliff"": [96, 106, 107, 64, 14], ""n_cliff_by_tau"": {""2.0"": 1339, ""3.0"": 387, ""4.0"": 79}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [334, 384, 344, 219, 58], ""3.0"": [96, 106, 107, 64, 14], ""4.0"": [23, 19, 31, 5, 1]}, ""rate"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""rate_N2_mean"": [0.02846888, 0.02830191, 0.02945706, 0.0161077, 0.0037287], ""rate_N2_p95"": [0.03158791, 0.03225806, 0.03454112, 0.02068848, 0.00636219], ""rate_by_tau"": {""2.0"": [0.0758746, 0.08723308, 0.0781463, 0.04976142, 0.01317882], ""3.0"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""4.0"": [0.0052249, 0.00431622, 0.00704225, 0.00113611, 0.00022722]}, ""tau"": 3.0, ""underpowered"": false}",-0.6,False,False,"N2 (B=200) per-quintile rate at tau=3; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 22008 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L1"": ""agree"", ""L2"": ""raw_only_positive_discarded"", ""L4"": ""agree""}",,3.0,3.0,,,,123.62,"[20266002, 2]","{""n_eps"": 6452, ""n_eps_bg0"": 166, ""sigma_eps_used"": 1.095572, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L1"", ""L2"", ""L4""], ""structurally_unidentified"": false, ""tau_used"": 3.0}"
5A12_VEGF_fitness_4ZFF,L5,False,113,,,,,,,,,,,,,,,,,0.11666666666666665,0.65,0.021808268968650613,0.003181095205635083,False,True,True,SUPPORTED,SUPPORTED,,PRIMARY,F4,eps_3D_localisation,"only 166 eps have both sites structurally annotated (gate >= 500), with 0 at |eps| >= 3 sigma and 113 at < 1 sigma (>= 10 of each needed for an AUROC)",n_eps_with_both_sites_annotated,166.0,500.0,6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,1.0955723652607343,sqrt(3)*sigma_y [internal_residual],,,,,,-0.15,cb_dist,"{""cb_dist"": 0.65, ""dsasa"": null, ""min_heavy_dist"": 0.516667}","{""degree_hi"": [5.0, 8.0, 12.0, 20.0, 77.0], ""degree_lo"": [2.0, 5.0, 8.0, 12.0, 20.0], ""n"": [4402, 4402, 4402, 4401, 4401], ""n_bins"": 5, ""n_cliff"": [96, 106, 107, 64, 14], ""n_cliff_by_tau"": {""2.0"": 1339, ""3.0"": 387, ""4.0"": 79}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [334, 384, 344, 219, 58], ""3.0"": [96, 106, 107, 64, 14], ""4.0"": [23, 19, 31, 5, 1]}, ""rate"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""rate_N2_mean"": [0.02846888, 0.02830191, 0.02945706, 0.0161077, 0.0037287], ""rate_N2_p95"": [0.03158791, 0.03225806, 0.03454112, 0.02068848, 0.00636219], ""rate_by_tau"": {""2.0"": [0.0758746, 0.08723308, 0.0781463, 0.04976142, 0.01317882], ""3.0"": [0.02180827, 0.02407996, 0.02430713, 0.01454215, 0.0031811], ""4.0"": [0.0052249, 0.00431622, 0.00704225, 0.00113611, 0.00022722]}, ""tau"": 3.0, ""underpowered"": false}",-0.6,False,False,"N2 (B=200) per-quintile rate at tau=3; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 22008 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L1"": ""agree"", ""L2"": ""raw_only_positive_discarded"", ""L4"": ""agree""}","{""sigma_x0.5"": {""AUROC"": null, ""feasible"": false, ""n_cliff"": 24, ""n_noncliff"": 86, ""sigma"": 0.547786}, ""sigma_x1"": {""AUROC"": null, ""feasible"": false, ""n_cliff"": 0, ""n_noncliff"": 113, ""sigma"": 1.095572}, ""sigma_x2"": {""AUROC"": null, ""feasible"": false, ""n_cliff"": 0, ""n_noncliff"": 166, ""sigma"": 2.191145}}",3.0,3.0,,,,123.62,"[20266002, 2]","{""n_eps"": 6452, ""n_eps_bg0"": 166, ""sigma_eps_used"": 1.095572, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L1"", ""L2"", ""L4""], ""structurally_unidentified"": false, ""tau_used"": 3.0}"
CD19_FMC63_Fitness_7URV,L1,False,271,,,1.205306541094881,,,,,,,,,,,,,,-0.22924485915286777,0.171284,0.1663778162911612,0.057291666666666664,False,True,True,INCONCLUSIVE,SUPPORTED,support_failed:C3L.recurs(ICC|dR2|AUROC),PRIMARY,F7,sibling_corroboration,only 271 edges in P_a have |S| >= 3 (gate: >= 1000) -- the nested backgrounds are too shallow for a sibling to exist,n_edges_with_|S|>=3_in_P_a,271.0,1000.0,344,,,,,,,,,-0.04432822010144163,0.5316422918332123,-1.196226694758891,0.8666263856828922,,,,0.33398508577714764,0.3770374230494315,0.5391045486524467,0.7960461980496049,0.8479890536091411,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33002290184352173,min_heavy_dist,"{""cb_dist"": 0.158502, ""dsasa"": null, ""min_heavy_dist"": 0.171284}","{""degree_hi"": [8.0, 12.0, 15.0, 18.0, 44.0], ""degree_lo"": [2.0, 8.0, 12.0, 15.0, 18.0], ""n"": [577, 577, 577, 576, 576], ""n_bins"": 5, ""n_cliff"": [96, 34, 21, 11, 33], ""n_cliff_by_tau"": {""2.0"": 685, ""3.0"": 332, ""4.0"": 195}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [194, 137, 138, 79, 137], ""3.0"": [121, 62, 51, 29, 69], ""4.0"": [96, 34, 21, 11, 33]}, ""rate"": [0.16637782, 0.05892548, 0.03639515, 0.01909722, 0.05729167], ""rate_N2_mean"": [0.15990468, 0.07311092, 0.05799827, 0.04087674, 0.15233507], ""rate_N2_p95"": [0.17677643, 0.09020797, 0.0797227, 0.0625, 0.19626736], ""rate_by_tau"": {""2.0"": [0.33622184, 0.23743501, 0.23916811, 0.13715278, 0.23784722], ""3.0"": [0.20970537, 0.10745234, 0.08838821, 0.05034722, 0.11979167], ""4.0"": [0.16637782, 0.05892548, 0.03639515, 0.01909722, 0.05729167]}, ""tau"": 4.0, ""underpowered"": false}",-0.7,False,False,"N2 (B=200) per-quintile rate at tau=4; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 2883 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L2"": ""agree""}",,4.0,4.0,,200,12,1.41,"[20266002, 6]","{""n_eps"": 1235, ""n_eps_bg0"": 325, ""sigma_eps_used"": 3.260395, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L5""], ""structurally_unidentified"": true, ""tau_used"": 4.0}"
CD19_FMC63_Fitness_7URV,L2,True,1235,,,,,0.024980044509236136,-0.10054444220225768,0.3743742797102901,,,,,,,,,,-0.22924485915286777,0.171284,0.1663778162911612,0.057291666666666664,False,True,True,INCONCLUSIVE,SUPPORTED,support_failed:C3L.recurs(ICC|dR2|AUROC),PRIMARY,F7,sitepair_ICC_across_backgrounds,,sub_pairs: n_groups(>=2 members)>=200 OR n_groups(>=200 members)>=2,259.0,200.0,1235,729,259,1.6941015089163238,,,,,,,,,,,,,,,,,,,0.003142796308898477,0.11611847488937783,0.35323383084577115,True,0.0779260825024686,0.024980044509236136,1000,label permutation (N2 cannot move an ICC of eps: N2 permutes e and never touches y),,,,,,,,,,,,,,,,,,,,-0.33002290184352173,min_heavy_dist,"{""cb_dist"": 0.158502, ""dsasa"": null, ""min_heavy_dist"": 0.171284}","{""degree_hi"": [8.0, 12.0, 15.0, 18.0, 44.0], ""degree_lo"": [2.0, 8.0, 12.0, 15.0, 18.0], ""n"": [577, 577, 577, 576, 576], ""n_bins"": 5, ""n_cliff"": [96, 34, 21, 11, 33], ""n_cliff_by_tau"": {""2.0"": 685, ""3.0"": 332, ""4.0"": 195}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [194, 137, 138, 79, 137], ""3.0"": [121, 62, 51, 29, 69], ""4.0"": [96, 34, 21, 11, 33]}, ""rate"": [0.16637782, 0.05892548, 0.03639515, 0.01909722, 0.05729167], ""rate_N2_mean"": [0.15990468, 0.07311092, 0.05799827, 0.04087674, 0.15233507], ""rate_N2_p95"": [0.17677643, 0.09020797, 0.0797227, 0.0625, 0.19626736], ""rate_by_tau"": {""2.0"": [0.33622184, 0.23743501, 0.23916811, 0.13715278, 0.23784722], ""3.0"": [0.20970537, 0.10745234, 0.08838821, 0.05034722, 0.11979167], ""4.0"": [0.16637782, 0.05892548, 0.03639515, 0.01909722, 0.05729167]}, ""tau"": 4.0, ""underpowered"": false}",-0.7,False,False,"N2 (B=200) per-quintile rate at tau=4; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 2883 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L2"": ""agree""}",,4.0,4.0,,,,1.41,"[20266002, 6]","{""n_eps"": 1235, ""n_eps_bg0"": 325, ""sigma_eps_used"": 3.260395, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L5""], ""structurally_unidentified"": true, ""tau_used"": 4.0}"
CD19_FMC63_Fitness_7URV,L2',False,325,,,,,,,,,,,,,,,,,-0.22924485915286777,0.171284,0.1663778162911612,0.057291666666666664,False,True,True,INCONCLUSIVE,SUPPORTED,support_failed:C3L.recurs(ICC|dR2|AUROC),PRIMARY,F7,sitepair_ICC_across_aa_combinations,"median 3 amino-acid combinations per site pair (gate >= 5) over 31 site pairs, 22 with >= 2 -- the design does not repeat a site pair with different amino acids",median_aa_combos_per_site_pair >= 5 AND n_site_pairs(>=2 combos) >= 20,3.0,5.0,325,31,22,10.483870967741936,,,,,,,,,,,,,,,,,,,,,,True,0.0779260825024686,0.024980044509236136,,label permutation (N2 cannot move an ICC of eps: N2 permutes e and never touches y),,,,,,,,,,,,,,,,,,,,-0.33002290184352173,min_heavy_dist,"{""cb_dist"": 0.158502, ""dsasa"": null, ""min_heavy_dist"": 0.171284}","{""degree_hi"": [8.0, 12.0, 15.0, 18.0, 44.0], ""degree_lo"": [2.0, 8.0, 12.0, 15.0, 18.0], ""n"": [577, 577, 577, 576, 576], ""n_bins"": 5, ""n_cliff"": [96, 34, 21, 11, 33], ""n_cliff_by_tau"": {""2.0"": 685, ""3.0"": 332, ""4.0"": 195}, ""n_cliff_by_tau_by_quintile"": {""2.0"": [194, 137, 138, 79, 137], ""3.0"": [121, 62, 51, 29, 69], ""4.0"": [96, 34, 21, 11, 33]}, ""rate"": [0.16637782, 0.05892548, 0.03639515, 0.01909722, 0.05729167], ""rate_N2_mean"": [0.15990468, 0.07311092, 0.05799827, 0.04087674, 0.15233507], ""rate_N2_p95"": [0.17677643, 0.09020797, 0.0797227, 0.0625, 0.19626736], ""rate_by_tau"": {""2.0"": [0.33622184, 0.23743501, 0.23916811, 0.13715278, 0.23784722], ""3.0"": [0.20970537, 0.10745234, 0.08838821, 0.05034722, 0.11979167], ""4.0"": [0.16637782, 0.05892548, 0.03639515, 0.01909722, 0.05729167]}, ""tau"": 4.0, ""underpowered"": false}",-0.7,False,False,"N2 (B=200) per-quintile rate at tau=4; tau is the largest of (4,3,2) with >= 100 cliffs (20 per bin) so a per-quintile rate is estimable","0 censored rows: the masked and unmasked P_a are the same 2883 edges, so the clause holds by construction","raw = identity-link additive fit (stats_c2.raw_bundle); eps routes on the y scale with a MAD-matched sigma.  Clause 4 is asymmetric: a raw-only positive is discarded (latent is primary) and does NOT fail the clause; a LATENT_ONLY_POSITIVE does.  Per route: {""L2"": ""agree""}",,4.0,4.0,,,,1.41,"[20266002, 6]","{""n_eps"": 1235, ""n_eps_bg0"": 325, ""sigma_eps_used"": 3.260395, ""sigma_provenance"": ""sqrt(3)*sigma_y [internal_residual]"", ""spec_expected_routes"": [""L5""], ""structurally_unidentified"": true, ""tau_used"": 4.0}"
