DMS_id,knob,value,n_Pa,TR,T_N2,q_BH,dBIC,pi_hat,SI,beta_sibling,OR_iface,verdict_flips
GB1_IgG-Fc_fitness_1FCC_2016,floor_mask,on,52149,3.8532751500047078,0.4276012408820324,1.0,-2369.686378473678,0.541946969250907,0.4408640709189594,,,T>=2&q<.05:F->F TR>N1p995:F->F
GB1_IgG-Fc_fitness_1FCC_2016,floor_mask,off,52149,3.8532751500047078,0.4276012408820324,1.0,-2369.6861111394246,0.5419005417514221,0.4408640709189594,,,T>=2&q<.05:F->F TR>N1p995:F->F
GB1_IgG-Fc_fitness_1FCC_2016,centring,phi_centred,52149,3.8532751500047078,0.4276012408820324,1.0,-2369.686378473678,0.541946969250907,0.4408640709189594,,,T>=2&q<.05:F->F TR>N1p995:F->F
GB1_IgG-Fc_fitness_1FCC_2016,centring,uncentred,52149,3.8294593007532467,0.4297514144341278,1.0,-2564.6324134620663,0.5632734229326337,0.4408640709189594,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_PICK3CG-RBD_norfitness_1HE8,tau,2,32524,5.695715539890477,0.6656528849740337,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,tau,3,32524,5.695715539890477,0.542764249220357,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,tau,4,32524,5.695715539890477,0.4481413565879066,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,tau,5,32524,5.695715539890477,0.3532457477438243,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,tau,6,32524,5.695715539890477,0.26007483285284916,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,tau,8,32524,5.695715539890477,0.14732471706957745,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,sigma_mult,0.5,32524,5.695715539890477,0.6656528849740337,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,sigma_mult,1,32524,5.695715539890477,0.4481413565879066,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,sigma_mult,2,32524,5.695715539890477,0.14732471706957745,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,scale,latent,32524,5.695715539890477,0.4481413565879066,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
