DMS_id,scale,unit,n_Pa,frac_c_exact_zero,Q75,Q99,Q999,TR_used,TR,TR_N1_p95,TR_N1_p995,TR_N2c_mean,kurtosis,pi_hat,pi_lo95,pi_hi95,sigma1,sigma2,rho_hat,dBIC,Lambda,Lambda_N1_p995,tau,tau_absolute,grid_guard_pass,n_cliff,rate_obs,rate_N1_mean,rate_N2_mean,rate_N2_p95,rate_N2b_mean,T_N2,T_N2_lo95,T_N2_hi95,T_N2b,p_perm_N2,q_BH,n_consecutive_tau_passing,verdict_C2,failing_criterion,notes
SARS2-RBD_ACE2_deltaKd_6M0J,raw,sigma,14516,0.0,1.02852223792018,4.039109401893872,7.611760764306953,TR2,3.927099729084645,3.0926294591200727,3.1374644007793577,2.978857204855369,40.571464828401176,0.09826160186530826,0.06902633450839916,0.13648034541749576,0.811264540620319,2.8245080102016082,3.4816115690720295,-3902.30917730715,3921.475190843812,1433.895270377973,6.0,1.6598453611749107,True,43,0.002962248553320474,0.0005512325866304886,0.002962248553320474,0.002962248553320474,0.000519932058456601,1.0,0.6872670254003663,1.3812332742746911,5.697376234336845,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
SARS2-RBD_ACE2_deltaKd_6M0J,raw,sigma,14516,0.0,1.02852223792018,4.039109401893872,7.611760764306953,TR2,3.927099729084645,3.0926294591200727,3.1374644007793577,2.978857204855369,40.571464828401176,0.09826160186530826,0.06902633450839916,0.13648034541749576,0.811264540620319,2.8245080102016082,3.4816115690720295,-3902.30917730715,3921.475190843812,1433.895270377973,8.0,2.213127148233214,True,13,0.0008955635161201433,0.0001624219050451016,0.0008955635161201433,0.0008955635161201433,0.00014881837858306862,1.0,0.4472486991313301,1.7294023390434927,6.017828742975119,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
SARS2-RBD_ACE2_deltaKd_6M0J,raw,MAD,14516,0.0,1.4520083997925601,8.287405978238485,19.872860286237845,TR2,5.707546856769188,3.1343491986364924,3.180985376573367,3.0413507959079826,39.526739919925426,0.19300512189481914,0.16248557293777388,0.22453606985400187,0.9311326358686954,4.568203172693295,4.9060713766427195,-9152.303357741905,9171.469371278567,1630.602970271777,2.0,0.473323517915805,True,2400,0.16533480297602646,0.10538376116378419,0.16533480297602643,0.16533480297602646,0.10555539450770772,1.0000000000000002,0.8883873669311507,1.1040954507835534,1.5663321021831207,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
SARS2-RBD_ACE2_deltaKd_6M0J,raw,MAD,14516,0.0,1.4520083997925601,8.287405978238485,19.872860286237845,TR2,5.707546856769188,3.1343491986364924,3.180985376573367,3.0413507959079826,39.526739919925426,0.19300512189481914,0.16248557293777388,0.22453606985400187,0.9311326358686954,4.568203172693295,4.9060713766427195,-9152.303357741905,9171.469371278567,1630.602970271777,3.0,0.7099852768737075,True,1287,0.08866078809589419,0.0296103296261376,0.0886607880958942,0.08866078809589419,0.02977763176239601,0.9999999999999999,0.8716514169360952,1.1316559107394315,2.9774291254369465,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
SARS2-RBD_ACE2_deltaKd_6M0J,raw,MAD,14516,0.0,1.4520083997925601,8.287405978238485,19.872860286237845,TR2,5.707546856769188,3.1343491986364924,3.180985376573367,3.0413507959079826,39.526739919925426,0.19300512189481914,0.16248557293777388,0.22453606985400187,0.9311326358686954,4.568203172693295,4.9060713766427195,-9152.303357741905,9171.469371278567,1630.602970271777,4.0,0.94664703583161,True,764,0.05263157894736842,0.008871666903305288,0.05263157894736842,0.05263157894736842,0.008894512318743789,1.0,0.8599503038097719,1.1566825256103033,5.917309129636667,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
SARS2-RBD_ACE2_deltaKd_6M0J,raw,MAD,14516,0.0,1.4520083997925601,8.287405978238485,19.872860286237845,TR2,5.707546856769188,3.1343491986364924,3.180985376573367,3.0413507959079826,39.526739919925426,0.19300512189481914,0.16248557293777388,0.22453606985400187,0.9311326358686954,4.568203172693295,4.9060713766427195,-9152.303357741905,9171.469371278567,1630.602970271777,5.0,1.1833087947895125,True,483,0.033273629098925325,0.003591224689153062,0.03327362909892534,0.033273629098925325,0.0035003732779019968,0.9999999999999996,0.8490251528749002,1.1663288380312267,9.505737376348728,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
SARS2-RBD_ACE2_deltaKd_6M0J,raw,MAD,14516,0.0,1.4520083997925601,8.287405978238485,19.872860286237845,TR2,5.707546856769188,3.1343491986364924,3.180985376573367,3.0413507959079826,39.526739919925426,0.19300512189481914,0.16248557293777388,0.22453606985400187,0.9311326358686954,4.568203172693295,4.9060713766427195,-9152.303357741905,9171.469371278567,1630.602970271777,6.0,1.419970553747415,True,323,0.02225130890052356,0.0017676528610829803,0.022251308900523563,0.02225130890052356,0.0017202054822908369,0.9999999999999999,0.8408360140746771,1.1818760928490193,12.935262170476857,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
SARS2-RBD_ACE2_deltaKd_6M0J,raw,MAD,14516,0.0,1.4520083997925601,8.287405978238485,19.872860286237845,TR2,5.707546856769188,3.1343491986364924,3.180985376573367,3.0413507959079826,39.526739919925426,0.19300512189481914,0.16248557293777388,0.22453606985400187,0.9311326358686954,4.568203172693295,4.9060713766427195,-9152.303357741905,9171.469371278567,1630.602970271777,8.0,1.89329407166322,True,163,0.011228988702121797,0.00047909590638451743,0.011228988702121799,0.011228988702121797,0.00047329403043749733,0.9999999999999999,0.8031792697075485,1.216421445307687,23.725185571730307,1.0,1.0,0,REFUTED,,BH family=PRIMARY+ARM(14)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,sigma,67329,0.0,1.0830334992287551,3.0670372784998783,4.455070991366432,TR1,4.113511719202552,7.2409961817607975,8.372526128199652,4.756886378284893,4.529132405931933,0.41071850262880333,0.34830318483925665,0.4999813838534955,0.6778203335814303,1.3504231128939297,1.9923024524192674,-3119.608882738219,3141.8435753966332,34568.0513017937,2.0,0.06991241137653251,True,3715,0.05517681831008926,0.1099710377400526,0.08082111720061193,0.08293677315866863,0.052197344383549435,0.6827029892834926,0.5545689690706227,0.8420721342034401,1.0570809484989594,1.0,1.0,0,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,sigma,67329,0.0,1.0830334992287551,3.0670372784998783,4.455070991366432,TR1,4.113511719202552,7.2409961817607975,8.372526128199652,4.756886378284893,4.529132405931933,0.41071850262880333,0.34830318483925665,0.4999813838534955,0.6778203335814303,1.3504231128939297,1.9923024524192674,-3119.608882738219,3141.8435753966332,34568.0513017937,3.0,0.10486861706479876,True,756,0.011228445395000668,0.035734527469589626,0.01681964680895305,0.017778371875417726,0.01168010812577047,0.6675791425670007,0.5824313058760064,0.7746332085102969,0.9613306036291501,1.0,1.0,0,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
