dms_id,stat,n_finite,n_distinct,frac_tied,ref_mean,T_mean,T_median,T_min,T_max,T_sd,ks_p_rand,ks_D_rand,ks_p_mid,ks_p_cons,within_tol,grid_guard_pass,live,note
5A12_VEGF_fitness_4ZFF,rate_mad_tau6,200,38,0.045678,0.0004741457651762995,1.005754073687381,0.6697115384615386,0.0,7.008432539682541,1.0804084497238327,0.9999868659638126,0.02073878929366424,0.8475639609122785,0.1463961356372495,True,True,True,
5A12_VEGF_fitness_4ZFF,rate_mad_tau8,200,2,0.980101,4.543802253725918e-07,1.99,0.0,0.0,199.0,19.800249998421734,0.8049750999887815,0.0445646449541347,2.8858899969920655e-46,0.0,False,True,False,98% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
5A12_VEGF_fitness_4ZFF,TR1,200,200,0.0,7.874540015467777,1.0001689272875256,0.9666455799163072,0.6666289590842716,1.6877084453585796,0.18388763680437697,1.0,0.004980737413379566,1.0,1.0,True,True,True,
5A12_VEGF_fitness_4ZFF,TR2,200,200,0.0,4.8406094057869415,1.0001262596967142,0.9699733396614507,0.7049628319283676,1.514073395968855,0.15896316237098512,1.0,0.004985336249801076,1.0,1.0,True,True,True,
5A12_VEGF_fitness_4ZFF,TR1_mad,200,200,0.0,3.6059947747629155,1.000003254807547,0.9992600360198014,0.9215995508976277,1.0734296547201048,0.025514110469984863,1.0,0.00499793970832807,1.0,1.0,True,True,True,
5A12_VEGF_fitness_4ZFF,TR2_mad,200,200,0.0,3.1239836379173993,1.000003126014808,1.0003490036034146,0.9226696814098463,1.0759763848682642,0.025003752496331664,1.0,0.004988710611879554,1.0,1.0,True,True,True,
CD19_FMC63_Fitness_7URV,rate_sigma_tau2,200,115,0.006633,0.1913666319805758,1.0000320178569688,1.0005282812642315,0.7967097960000729,1.2303217099503938,0.08002306711957129,1.0,0.011080390429311998,0.9999999998322193,0.9993642592607782,True,True,True,
CD19_FMC63_Fitness_7URV,rate_sigma_tau3,200,92,0.009045,0.0771037114117239,1.0000814452544964,0.9941677781043018,0.6646806589934552,1.3565006680707477,0.1276337092770136,0.9999999999889001,0.0141984189083596,0.9999999998322193,0.9993642592607782,True,True,True,
CD19_FMC63_Fitness_7URV,rate_sigma_tau4,200,65,0.017035,0.03658168574401665,1.0001209479715043,0.9860403068273859,0.6436147443519619,1.4731588499379118,0.15553741877102956,0.9999979830985934,0.01933308681193452,0.9796684154603761,0.4501584413802199,True,True,True,
CD19_FMC63_Fitness_7URV,rate_sigma_tau5,200,49,0.024372,0.022743669788414845,1.000138560688175,0.991263698367691,0.5630496291198288,1.6216174661746618,0.16648576177621136,0.9999998033888555,0.017926533703083503,0.9972054211849518,0.6802625495871708,True,True,True,
CD19_FMC63_Fitness_7URV,rate_sigma_tau6,200,43,0.030352,0.01723031564342699,1.000165068439159,0.9964599724671062,0.5020181634712411,1.615423642820903,0.18172252717533635,0.9999998803921635,0.01766367964241955,0.9796684154603761,0.45015844138021754,True,True,True,
CD19_FMC63_Fitness_7URV,rate_sigma_tau8,200,37,0.039447,0.012140131807145335,1.0002317868763464,0.9712891185759402,0.427344309234073,1.778322283078697,0.21534877742773997,0.9998104253701442,0.023399983885063147,0.8932878117043651,0.20024713912985104,True,True,True,
CD19_FMC63_Fitness_7URV,rate_mad_tau2,200,82,0.011457,0.07231876517516475,1.0000590383760075,0.9976139403726111,0.7280429393217319,1.2775806724108802,0.10866653823675224,1.0,0.011352928558213793,0.9999948480179858,0.9598955556334829,True,True,True,
CD19_FMC63_Fitness_7URV,rate_mad_tau3,200,43,0.029447,0.011925078043704476,1.0003682715597666,0.9888921368021046,0.40600408044301955,1.8106838861168182,0.2714791972177362,0.9999995965212001,0.01832807534659353,0.9914365247149419,0.5616777704322733,True,True,True,
CD19_FMC63_Fitness_7URV,rate_mad_tau4,200,16,0.106281,0.0017030870620881027,1.001666404688524,1.0184237461617194,0.0,3.5056994818652845,0.5781384551436849,0.9965425104882485,0.027926087504441588,0.0880644283859453,1.599068548418649e-05,True,True,True,
CD19_FMC63_Fitness_7URV,rate_mad_tau5,200,6,0.329045,0.0003191120360735345,1.0080273732389817,1.0874316939890711,0.0,5.5586592178770955,1.272671823302266,0.6275966383810581,0.05220725640564894,4.673514470719339e-11,7.608295134570582e-44,True,True,True,
CD19_FMC63_Fitness_7URV,rate_mad_tau6,200,4,0.698141,8.151231356226153e-05,1.03227426438296,0.0,0.0,13.56818181818182,2.5898520766082402,0.424011902855879,0.06125705474732823,1.0659985895007548e-31,1.077658121858473e-150,True,True,False,70% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
CD19_FMC63_Fitness_7URV,rate_mad_tau8,200,3,0.950804,1.040582726326743e-05,1.2934999999999997,0.0,0.0,99.49999999999999,8.916776757887348,0.10031523441763457,0.08564090843399608,8.364875039956834e-45,7.747e-321,False,True,False,95% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
CD19_FMC63_Fitness_7URV,TR1,200,200,0.0,23.747158041521324,1.0006811966986773,0.916944119394228,0.378224634585242,3.3246696953271018,0.36983346636144426,1.0,0.0049761693244103344,1.0,1.0,True,True,True,
CD19_FMC63_Fitness_7URV,TR2,200,200,0.0,5.675217286650769,1.0003119347733938,0.9572589247341001,0.5897899306367035,2.4278967273063263,0.25006351156525314,1.0,0.00495424317509674,1.0,1.0,True,True,True,
CD19_FMC63_Fitness_7URV,TR1_mad,200,200,0.0,3.5231292640729466,1.0000414474023143,0.98840127234222,0.8226748896997166,1.3494750489149054,0.09106789749878832,1.0,0.004999455383775664,1.0,1.0,True,True,True,
CD19_FMC63_Fitness_7URV,TR2_mad,200,200,0.0,2.5747128277254125,1.0000103501277005,0.9964852664383494,0.8875994869923427,1.1251974257600288,0.04549948264275295,1.0,0.0049369567180665985,1.0,1.0,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_sigma_tau2,200,200,0.0,0.07829700883685323,1.0001263726803145,0.9785858119889423,0.6363302602201744,1.4400375002709451,0.1589958688030054,1.0,0.004999183028967513,1.0,1.0,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_sigma_tau3,200,198,0.000101,0.017247788832271623,1.0004904114238082,0.9710012420866078,0.3570054810021664,1.9654625715752811,0.3132900798237525,1.0,0.004999095722289959,1.0,1.0,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_sigma_tau4,200,196,0.000201,0.004276252226826721,1.0013438255377862,0.9248161099129566,0.11515520050220167,3.1547025791129344,0.5189393654619532,1.0,0.009309458033266882,1.0,1.0,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_sigma_tau5,200,181,0.002362,0.0011793780460698595,1.0036543667694764,0.7326367842826005,0.0,5.133536908759823,0.8573990210338435,0.9999999999921112,0.014106257921381982,0.9993642592607782,0.7955464488103132,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_sigma_tau6,200,121,0.093015,0.0003434623686158085,1.0092307603375528,0.35987456328944023,0.0,8.979815202391704,1.3703481031855687,0.9985025380213414,0.026357082708163282,0.00011598376100068608,5.2149502924253503e-17,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_sigma_tau8,200,30,0.696784,3.64355211229555e-05,1.0479575396213443,0.0,0.0,26.78281138983539,3.2154546842804184,0.2939310441381978,0.06835459138419708,1.7227333191098788e-32,4.531429286488549e-156,True,True,False,70% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
CR6261_FluAH1_logKd_3GBN,rate_mad_tau2,200,199,5e-05,0.07588191540826228,1.000068160750871,0.9949060476249243,0.6815360232799131,1.364474282758519,0.1167585319591883,1.0,0.004991478591307885,1.0,1.0,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_mad_tau3,200,196,0.000201,0.011656754442386645,1.0004416627925972,0.9910045956670288,0.37080091840123935,2.136138835884639,0.2973333276014349,1.0,0.00566673518218086,1.0,1.0,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_mad_tau4,200,188,0.000653,0.0012040041764260808,1.001429105836408,0.9248404898376557,0.0,3.431690784753874,0.5351253443100701,1.0,0.0079481655362032,1.0,0.9999999998322193,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_mad_tau5,200,67,0.325176,8.956985849852224e-05,1.010704131052178,0.0,0.0,8.601280062845717,1.4731740702457552,0.7354981796310285,0.0476571016731967,3.957911596231972e-15,5.682167586812634e-62,True,True,True,
CR6261_FluAH1_logKd_3GBN,rate_mad_tau6,200,6,0.950503,3.7112718581291494e-06,1.2934834243565325,0.0,0.0,99.49044045547707,8.916393620267185,0.43099307614900306,0.06091730660569036,8.364875039956834e-45,7.747e-321,False,True,False,95% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
